"host","title","price","link","image","vendor","source_url","type","id","slug"
"aceseeds.org","Honduras x A5 Haze I+D Feminizada","50","https://www.aceseeds.org/semillas/hondurasxa5haze-feminized-seeds/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6291","hondurasxa5haze-feminized-seeds"
"aceseeds.org","Juanita x ErdPurt I+D Regular","65","https://www.aceseeds.org/semillas/juanitaxerdpurt-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6377","juanitaxerdpurt-semillas-regulares"
"aceseeds.org","Kali China Feminizada","9","https://www.aceseeds.org/semillas/kali-china-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","25952","kali-china-semillas-feminizadas"
"aceseeds.org","Kalidonia Feminizada","50","https://www.aceseeds.org/semillas/kalidonia-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","31409","kalidonia-semillas-feminizadas"
"aceseeds.org","Kullu Regular","39.5","https://www.aceseeds.org/semillas/kullu-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","4504","kullu-semillas-regulares"
"aceseeds.org","Malawi Regular","27","https://www.aceseeds.org/semillas/malawi-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","1807","malawi-semillas-regulares"
"aceseeds.org","Malawi / PCK #47 morada x ErdPurt I+D Regular","50","https://www.aceseeds.org/semillas/malawipckxerdpurt-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6401","malawipckxerdpurt-semillas-regulares"
"aceseeds.org","Malawi / PCK #47 morada x Nueva Malawi asesina I+D Feminizada","50","https://www.aceseeds.org/semillas/malawipckxnewmalawikiller-fem/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","6573","malawipckxnewmalawikiller-fem"
"aceseeds.org","Malawi x Panamá Regular","21","https://www.aceseeds.org/semillas/malawixpanama-semillas-regulares/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","3887","malawixpanama-semillas-regulares"
"aceseeds.org","Marruecos Beldia Kif Feminizada","6.6","https://www.aceseeds.org/semillas/marruecos-beldia-kif-semillas-feminizadas/","","","https://aceseeds.org/wp-json/wc/store/products","wc_store_product","5008","marruecos-beldia-kif-semillas-feminizadas"
