"host","source_url","type","id","slug","title","price","sku","link","image","vendor","updated","price_norm"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14968","colombian-rose","COLOMBIAN ROSÉ","6000","","https://hyp3rids.com/product/colombian-rose","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14548","wildcat","WILDCAT","6000","","https://hyp3rids.com/product/wildcat","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15402","bandit-kush","BANDIT KUSH","6000","","https://hyp3rids.com/product/bandit-kush","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","17024","apac-kahuna-by-hyp3rids","APAC KAHUNA","6000","","https://hyp3rids.com/product/apac-kahuna-by-hyp3rids","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12767","long-island-haze","LONG ISLAND HAZE","6000","","https://hyp3rids.com/product/long-island-haze","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","13866","wolfman-f2","WOLFMAN &#8216;KUATO&#8217;","6000","","https://hyp3rids.com/product/wolfman-f2","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14962","bouillon-haze","BOUILLON HAZE","6000","","https://hyp3rids.com/product/bouillon-haze","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","13891","bitter-moon","BITTER MOON","6000","","https://hyp3rids.com/product/bitter-moon","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14976","gold-zacatecas","GOLD ZACATECAS","6000","","https://hyp3rids.com/product/gold-zacatecas","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15485","toffee-noir","TOFFEE NOIR","6000","","https://hyp3rids.com/product/toffee-noir","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14952","golden-brown","GOLDEN BROWN","6000","","https://hyp3rids.com/product/golden-brown","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16806","the-pits","THE PITS","6000","","https://hyp3rids.com/product/the-pits","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14954","toffee-amour","TOFFEE A&#8217;MOUR","6000","","https://hyp3rids.com/product/toffee-amour","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15476","grillz","GRILLZ","6000","","https://hyp3rids.com/product/grillz","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","13876","gemini-v","GEMINI V","6000","","https://hyp3rids.com/product/gemini-v","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","13900","tuco","TUCO","6000","","https://hyp3rids.com/product/tuco","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15469","earls-gold","EARL&#8217;S GOLD","6000","","https://hyp3rids.com/product/earls-gold","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15659","cuban-blood-haze-pure-haze-pheno","CBH &#8216;PURE HAZE&#8217;","6000","","https://hyp3rids.com/product/cuban-blood-haze-pure-haze-pheno","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14545","garra-jalisco-ibl-mexican-landrace","GARRA, JALISCO IBL MEXICAN LANDRACE","6000","","https://hyp3rids.com/product/garra-jalisco-ibl-mexican-landrace","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","17076","fury","FURY","6000","","https://hyp3rids.com/product/fury","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15573","fireball","FIREBALL","6000","","https://hyp3rids.com/product/fireball","","","","60"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15144","kona-gold-ibl","KONA GOLD IBL &#8211; 2024 OP","7000","","https://hyp3rids.com/product/kona-gold-ibl","","","","70"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","14945","heirloom-verde-limon-ibl-chiapas-mexico","HEIRLOOM VERDE LIMÓN IBL CHIAPAS MEXICO","7000","","https://hyp3rids.com/product/heirloom-verde-limon-ibl-chiapas-mexico","","","","70"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12775","ace-of-haze","ACE OF HAZE","7000","","https://hyp3rids.com/product/ace-of-haze","","","","70"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","12750","sawa-ibl","SAWA V2","8000","","https://hyp3rids.com/product/sawa-ibl","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16951","golden-highland-thai","GOLDEN HIGHLAND THAI","8000","","https://hyp3rids.com/product/golden-highland-thai","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15978","heirloom-purple-afghan-kush-limited","HEIRLOOM PURPLE AFGHAN KUSH IBL","8000","","https://hyp3rids.com/product/heirloom-purple-afghan-kush-limited","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16831","heirloom-purple-afghan-kush-bx1","HEIRLOOM PURPLE AFGHAN KUSH BX1","8000","","https://hyp3rids.com/product/heirloom-purple-afghan-kush-bx1","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","15992","hawaiian-puna-diesel-ibl","HAWAIIAN PUNA DIESEL IBL","8000","","https://hyp3rids.com/product/hawaiian-puna-diesel-ibl","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","17129","mezquital-oro-zacatecas","MEZQUITAL ORO, ZACATECAS","8000","","https://hyp3rids.com/product/mezquital-oro-zacatecas","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","16582","punto-rojo-p3-c-line","PUNTO ROJO P3 C-LINE","8000","","https://hyp3rids.com/product/punto-rojo-p3-c-line","","","","80"
"hyp3rids.com","https://hyp3rids.com/wp-json/wc/store/products","wc_store_product","17163","the-limey","THE LIMEY","8000","","https://hyp3rids.com/product/the-limey","","","","80"
